type,spec_version,id,created_by_ref,created,modified,name,description,external_references,object_marking_refs,x_mitre_attack_spec_version,x_mitre_domains,x_mitre_modified_by_ref,x_mitre_version,x_mitre_aliases,x_mitre_deprecated,x_mitre_contributors,x_mitre_platforms,is_family
malware,2.1,malware--d79e7a60-5de9-448e-a074-f95d2d80f8d0,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2022-03-07T19:08:55.858Z,2022-04-14T15:48:23.444Z,Meteor,"[Meteor](https://attack.mitre.org/software/S0688) is a wiper that was used against Iranian government organizations, including Iranian Railways, the Ministry of Roads, and Urban Development systems, in July 2021. [Meteor](https://attack.mitre.org/software/S0688) is likely a newer version of similar wipers called Stardust and Comet that were reportedly used by a group called ""Indra"" since at least 2019 against private companies in Syria.(Citation: Check Point Meteor Aug 2021)","[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0688', 'external_id': 'S0688'}, {'source_name': 'Check Point Meteor Aug 2021', 'description': 'Check Point Research Team. (2021, August 14). Indra - Hackers Behind Recent Attacks on Iran. Retrieved February 17, 2022.', 'url': 'https://research.checkpoint.com/2021/indra-hackers-behind-recent-attacks-on-iran/'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],2.1.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.0,['Meteor'],False,"['Manikantan Srinivasan, NEC Corporation India', 'Pooja Natarajan, NEC Corporation India', 'Tsubasa Matsuda, NEC Corporation']",['Windows'],True
malware,2.1,malware--d79b1800-3b5d-4a4f-8863-8251eca793e2,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2024-03-13T21:04:20.890Z,2024-04-17T23:08:23.989Z,PITSTOP,[PITSTOP](https://attack.mitre.org/software/S1123) is a backdoor that was deployed on compromised Ivanti Connect Secure VPNs during [Cutting Edge](https://attack.mitre.org/campaigns/C0029) to enable command execution and file read/write.(Citation: Mandiant Cutting Edge Part 3 February 2024),"[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S1123', 'external_id': 'S1123'}, {'source_name': 'Mandiant Cutting Edge Part 3 February 2024', 'description': 'Lin, M. et al. (2024, February 27). Cutting Edge, Part 3: Investigating Ivanti Connect Secure VPN Exploitation and Persistence Attempts. Retrieved March 1, 2024.', 'url': 'https://www.mandiant.com/resources/blog/investigating-ivanti-exploitation-persistence'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],3.2.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.0,['PITSTOP'],False,,['Network'],True
malware,2.1,malware--d6e55656-e43f-411f-a7af-45df650471c5,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2021-04-06T12:22:23.447Z,2021-08-26T16:39:07.873Z,Kinsing,[Kinsing](https://attack.mitre.org/software/S0599) is Golang-based malware that runs a cryptocurrency miner and attempts to spread itself to other hosts in the victim environment. (Citation: Aqua Kinsing April 2020)(Citation: Sysdig Kinsing November 2020)(Citation: Aqua Security Cloud Native Threat Report June 2021),"[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0599', 'external_id': 'S0599'}, {'source_name': 'Aqua Kinsing April 2020', 'description': 'Singer, G. (2020, April 3). Threat Alert: Kinsing Malware Attacks Targeting Container Environments. Retrieved April 1, 2021.', 'url': 'https://blog.aquasec.com/threat-alert-kinsing-malware-container-vulnerability'}, {'source_name': 'Sysdig Kinsing November 2020', 'description': 'Huang, K. (2020, November 23). Zoom into Kinsing. Retrieved April 1, 2021.', 'url': 'https://sysdig.com/blog/zoom-into-kinsing-kdevtmpfsi/'}, {'source_name': 'Aqua Security Cloud Native Threat Report June 2021', 'description': 'Team Nautilus. (2021, June). Attacks in the Wild on the Container Supply Chain and Infrastructure. Retrieved August 26, 2021.', 'url': 'https://info.aquasec.com/hubfs/Threat%20reports/AquaSecurity_Cloud_Native_Threat_Report_2021.pdf?utm_campaign=WP%20-%20Jun2021%20Nautilus%202021%20Threat%20Research%20Report&utm_medium=email&_hsmi=132931006&_hsenc=p2ANqtz-_8oopT5Uhqab8B7kE0l3iFo1koirxtyfTehxF7N-EdGYrwk30gfiwp5SiNlW3G0TNKZxUcDkYOtwQ9S6nNVNyEO-Dgrw&utm_content=132931006&utm_source=hs_automation'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],2.1.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.1,['Kinsing'],,['Center for Threat-Informed Defense (CTID)'],"['Containers', 'Linux']",True
malware,2.1,malware--d6b3fcd0-1c86-4350-96f0-965ed02fcc51,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2019-04-19T16:40:24.922Z,2024-09-20T21:15:51.302Z,Ebury,"[Ebury](https://attack.mitre.org/software/S0377) is an OpenSSH backdoor and credential stealer targeting Linux servers and container hosts developed by [Windigo](https://attack.mitre.org/groups/G0124). [Ebury](https://attack.mitre.org/software/S0377) is primarily installed through modifying shared libraries (`.so` files) executed by the legitimate OpenSSH program. First seen in 2009, [Ebury](https://attack.mitre.org/software/S0377) has been used to maintain a botnet of servers, deploy additional malware, and steal cryptocurrency wallets, credentials, and credit card details.(Citation: ESET Ebury Feb 2014)(Citation: BleepingComputer Ebury March 2017)(Citation: ESET Ebury Oct 2017)(Citation: ESET Ebury May 2024)","[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0377', 'external_id': 'S0377'}, {'source_name': 'Ebury', 'description': '(Citation: ESET Ebury Feb 2014)'}, {'source_name': 'BleepingComputer Ebury March 2017', 'description': 'Cimpanu, C.. (2017, March 29). Russian Hacker Pleads Guilty for Role in Infamous Linux Ebury Malware. Retrieved April 23, 2019.', 'url': 'https://www.bleepingcomputer.com/news/security/russian-hacker-pleads-guilty-for-role-in-infamous-linux-ebury-malware/'}, {'source_name': 'ESET Ebury Feb 2014', 'description': 'M.Léveillé, M.. (2014, February 21). An In-depth Analysis of Linux/Ebury. Retrieved April 19, 2019.', 'url': 'https://www.welivesecurity.com/2014/02/21/an-in-depth-analysis-of-linuxebury/'}, {'source_name': 'ESET Ebury May 2024', 'description': 'Marc-Etienne M.Léveillé. (2024, May 1). Ebury is alive but unseen. Retrieved May 21, 2024.', 'url': 'https://web-assets.esetstatic.com/wls/en/papers/white-papers/ebury-is-alive-but-unseen.pdf'}, {'source_name': 'ESET Ebury Oct 2017', 'description': 'Vachon, F. (2017, October 30). Windigo Still not Windigone: An Ebury Update . Retrieved February 10, 2021.', 'url': 'https://www.welivesecurity.com/2017/10/30/windigo-ebury-update-2/'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],3.2.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2.0,['Ebury'],False,"['Marc-Etienne M.Léveillé, ESET']",['Linux'],True
malware,2.1,malware--d6aefbbf-fbef-485a-973e-b5403d8f8b18,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2024-05-22T22:51:51.324Z,2024-08-29T15:21:10.780Z,BFG Agonizer,[BFG Agonizer](https://attack.mitre.org/software/S1136) is a wiper related to the open-source project CRYLINE-v.5.0. The malware is associated with wiping operations conducted by the [Agrius](https://attack.mitre.org/groups/G1030) threat actor.(Citation: Unit42 Agrius 2023),"[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S1136', 'external_id': 'S1136'}, {'source_name': 'Unit42 Agrius 2023', 'description': 'Or Chechik, Tom Fakterman, Daniel Frank & Assaf Dahan. (2023, November 6). Agonizing Serpens (Aka Agrius) Targeting the Israeli Higher Education and Tech Sectors. Retrieved May 22, 2024.', 'url': 'https://unit42.paloaltonetworks.com/agonizing-serpens-targets-israeli-tech-higher-ed-sectors/'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],3.2.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.0,['BFG Agonizer'],False,,['Windows'],True
malware,2.1,malware--d69c8146-ab35-4d50-8382-6fc80e641d43,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2017-05-31T21:32:45.892Z,2024-09-04T17:04:35.670Z,BLACKCOFFEE,[BLACKCOFFEE](https://attack.mitre.org/software/S0069) is malware that has been used by several Chinese groups since at least 2013. (Citation: FireEye APT17) (Citation: FireEye Periscope March 2018),"[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0069', 'external_id': 'S0069'}, {'source_name': 'BLACKCOFFEE', 'description': '(Citation: FireEye APT17) (Citation: FireEye Periscope March 2018)'}, {'source_name': 'FireEye APT17', 'description': 'FireEye Labs/FireEye Threat Intelligence. (2015, May 14). Hiding in Plain Sight: FireEye and Microsoft Expose Obfuscation Tactic. Retrieved January 22, 2016.', 'url': 'https://web.archive.org/web/20240119213200/https://www2.fireeye.com/rs/fireye/images/APT17_Report.pdf'}, {'source_name': 'FireEye Periscope March 2018', 'description': 'FireEye. (2018, March 16). Suspected Chinese Cyber Espionage Group (TEMP.Periscope) Targeting U.S. Engineering and Maritime Industries. Retrieved April 11, 2018.', 'url': 'https://www.fireeye.com/blog/threat-research/2018/03/suspected-chinese-espionage-group-targeting-maritime-and-engineering-industries.html'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],3.2.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.1,['BLACKCOFFEE'],False,,['Windows'],True
malware,2.1,malware--d5268dfb-ae2b-4e0e-ac07-02a460613d8a,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2019-02-18T20:16:12.119Z,2022-04-25T14:00:00.188Z,BONDUPDATER,"[BONDUPDATER](https://attack.mitre.org/software/S0360) is a PowerShell backdoor used by [OilRig](https://attack.mitre.org/groups/G0049). It was first observed in November 2017 during targeting of a Middle Eastern government organization, and an updated version was observed in August 2018 being used to target a government organization with spearphishing emails.(Citation: FireEye APT34 Dec 2017)(Citation: Palo Alto OilRig Sep 2018)","[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0360', 'external_id': 'S0360'}, {'source_name': 'FireEye APT34 Dec 2017', 'description': 'Sardiwal, M, et al. (2017, December 7). New Targeted Attack in the Middle East by APT34, a Suspected Iranian Threat Group, Using CVE-2017-11882 Exploit. Retrieved December 20, 2017.', 'url': 'https://www.fireeye.com/blog/threat-research/2017/12/targeted-attack-in-middle-east-by-apt34.html'}, {'source_name': 'Palo Alto OilRig Sep 2018', 'description': 'Wilhoit, K. and Falcone, R. (2018, September 12). OilRig Uses Updated BONDUPDATER to Target Middle Eastern Government. Retrieved February 18, 2019.', 'url': 'https://unit42.paloaltonetworks.com/unit42-oilrig-uses-updated-bondupdater-target-middle-eastern-government/'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],2.1.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.2,['BONDUPDATER'],,,['Windows'],True
malware,2.1,malware--d52291b4-bb23-45a8-aef0-3dc7e986ba15,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2022-02-18T15:50:16.715Z,2023-03-22T05:12:04.169Z,PowerPunch,[PowerPunch](https://attack.mitre.org/software/S0685) is a lightweight downloader that has been used by [Gamaredon Group](https://attack.mitre.org/groups/G0047) since at least 2021.(Citation: Microsoft Actinium February 2022),"[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0685', 'external_id': 'S0685'}, {'source_name': 'Microsoft Actinium February 2022', 'description': 'Microsoft Threat Intelligence Center. (2022, February 4). ACTINIUM targets Ukrainian organizations. Retrieved February 18, 2022.', 'url': 'https://www.microsoft.com/security/blog/2022/02/04/actinium-targets-ukrainian-organizations/'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],3.1.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.1,['PowerPunch'],False,,['Windows'],True
malware,2.1,malware--d3afa961-a80c-4043-9509-282cdf69ab21,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2017-05-31T21:33:21.027Z,2024-04-10T20:35:29.262Z,Winnti for Windows,"[Winnti for Windows](https://attack.mitre.org/software/S0141) is a modular remote access Trojan (RAT) that has been used likely by multiple groups to carry out intrusions in various regions since at least 2010, including by one group referred to as the same name, [Winnti Group](https://attack.mitre.org/groups/G0044).(Citation: Kaspersky Winnti April 2013)(Citation: Microsoft Winnti Jan 2017)(Citation: Novetta Winnti April 2015)(Citation: 401 TRG Winnti Umbrella May 2018). The Linux variant is tracked separately under [Winnti for Linux](https://attack.mitre.org/software/S0430).(Citation: Chronicle Winnti for Linux May 2019)","[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0141', 'external_id': 'S0141'}, {'source_name': 'Microsoft Winnti Jan 2017', 'description': 'Cap, P., et al. (2017, January 25). Detecting threat actors in recent German industrial attacks with Windows Defender ATP. Retrieved February 8, 2017.', 'url': 'https://blogs.technet.microsoft.com/mmpc/2017/01/25/detecting-threat-actors-in-recent-german-industrial-attacks-with-windows-defender-atp/'}, {'source_name': 'Chronicle Winnti for Linux May 2019', 'description': 'Chronicle Blog. (2019, May 15). Winnti: More than just Windows and Gates. Retrieved April 29, 2020.', 'url': 'https://medium.com/chronicle-blog/winnti-more-than-just-windows-and-gates-e4f03436031a'}, {'source_name': '401 TRG Winnti Umbrella May 2018', 'description': 'Hegel, T. (2018, May 3). Burning Umbrella: An Intelligence Report on the Winnti Umbrella and Associated State-Sponsored Attackers. Retrieved July 8, 2018.', 'url': 'https://401trg.github.io/pages/burning-umbrella.html'}, {'source_name': 'Kaspersky Winnti April 2013', 'description': ""Kaspersky Lab's Global Research and Analysis Team. (2013, April 11). Winnti. More than just a game. Retrieved February 8, 2017."", 'url': 'https://securelist.com/winnti-more-than-just-a-game/37029/'}, {'source_name': 'Novetta Winnti April 2015', 'description': 'Novetta Threat Research Group. (2015, April 7). Winnti Analysis. Retrieved February 8, 2017.', 'url': 'https://web.archive.org/web/20150412223949/http://www.novetta.com/wp-content/uploads/2015/04/novetta_winntianalysis.pdf'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],3.2.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,3.1,['Winnti for Windows'],False,,['Windows'],True
malware,2.1,malware--d3105fb5-c494-4fd1-a7be-414eab9e0c96,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2020-11-10T20:24:50.464Z,2024-03-29T18:12:59.212Z,Melcoz,"[Melcoz](https://attack.mitre.org/software/S0530) is a banking trojan family built from the open source tool Remote Access PC. [Melcoz](https://attack.mitre.org/software/S0530) was first observed in attacks in Brazil and since 2018 has spread to Chile, Mexico, Spain, and Portugal.(Citation: Securelist Brazilian Banking Malware July 2020)","[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0530', 'external_id': 'S0530'}, {'source_name': 'Securelist Brazilian Banking Malware July 2020', 'description': 'GReAT. (2020, July 14). The Tetrade: Brazilian banking malware goes global. Retrieved November 9, 2020.', 'url': 'https://securelist.com/the-tetrade-brazilian-banking-malware/97779/'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],3.2.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.1,['Melcoz'],False,,['Windows'],True
malware,2.1,malware--d2c7f8ad-3b50-4cfa-bbb1-799eff06fb40,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2020-06-10T18:44:10.896Z,2022-04-25T14:00:00.188Z,build_downer,[build_downer](https://attack.mitre.org/software/S0471) is a downloader that has been used by [BRONZE BUTLER](https://attack.mitre.org/groups/G0060) since at least 2019.(Citation: Trend Micro Tick November 2019),"[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0471', 'external_id': 'S0471'}, {'source_name': 'Trend Micro Tick November 2019', 'description': 'Chen, J. et al. (2019, November). Operation ENDTRADE: TICK’s Multi-Stage Backdoors for Attacking Industries and Stealing Classified Data. Retrieved June 9, 2020.', 'url': 'https://documents.trendmicro.com/assets/pdf/Operation-ENDTRADE-TICK-s-Multi-Stage-Backdoors-for-Attacking-Industries-and-Stealing-Classified-Data.pdf'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],2.1.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.0,['build_downer'],,,['Windows'],True
malware,2.1,malware--d23de441-f9cf-4802-b1ff-f588a11a896b,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2022-07-08T14:05:44.014Z,2022-08-08T20:18:47.253Z,CreepySnail,[CreepySnail](https://attack.mitre.org/software/S1024) is a custom PowerShell implant that has been used by [POLONIUM](https://attack.mitre.org/groups/G1005) since at least 2022.(Citation: Microsoft POLONIUM June 2022),"[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S1024', 'external_id': 'S1024'}, {'source_name': 'Microsoft POLONIUM June 2022', 'description': 'Microsoft. (2022, June 2). Exposing POLONIUM activity and infrastructure targeting Israeli organizations. Retrieved July 1, 2022.', 'url': 'https://www.microsoft.com/security/blog/2022/06/02/exposing-polonium-activity-and-infrastructure-targeting-israeli-organizations/'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],2.1.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.0,['CreepySnail'],False,,['Windows'],True
malware,2.1,malware--bcaae558-9697-47a2-9ec7-c75000ddf58c,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2024-03-08T20:20:05.588Z,2024-03-08T20:21:24.195Z,FRAMESTING,[FRAMESTING](https://attack.mitre.org/software/S1120) is a Python web shell that was used during [Cutting Edge](https://attack.mitre.org/campaigns/C0029) to embed into an Ivanti Connect Secure Python package for command execution.(Citation: Mandiant Cutting Edge Part 2 January 2024),"[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S1120', 'external_id': 'S1120'}, {'source_name': 'Mandiant Cutting Edge Part 2 January 2024', 'description': 'Lin, M. et al. (2024, January 31). Cutting Edge, Part 2: Investigating Ivanti Connect Secure VPN Zero-Day Exploitation. Retrieved February 27, 2024.', 'url': 'https://www.mandiant.com/resources/blog/investigating-ivanti-zero-day-exploitation'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],3.2.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.0,['FRAMESTING'],False,,['Network'],True
malware,2.1,malware--d1b7830a-fced-4be3-a99c-f495af9d9e1b,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2019-10-07T19:05:48.886Z,2024-05-06T20:38:32.432Z,BabyShark,[BabyShark](https://attack.mitre.org/software/S0414) is a Microsoft Visual Basic (VB) script-based malware family that is believed to be associated with several North Korean campaigns. (Citation: Unit42 BabyShark Feb 2019),"[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0414', 'external_id': 'S0414'}, {'source_name': 'LATEOP', 'description': '(Citation: Mandiant APT43 March 2024)'}, {'source_name': 'BabyShark', 'description': '(Citation: Unit42 BabyShark Feb 2019)(Citation: Unit42 BabyShark Apr 2019)'}, {'source_name': 'Unit42 BabyShark Apr 2019', 'description': 'Lim, M.. (2019, April 26). BabyShark Malware Part Two – Attacks Continue Using KimJongRAT and PCRat . Retrieved October 7, 2019.', 'url': 'https://unit42.paloaltonetworks.com/babyshark-malware-part-two-attacks-continue-using-kimjongrat-and-pcrat/'}, {'source_name': 'Mandiant APT43 March 2024', 'description': 'Mandiant. (2024, March 14). APT43: North Korean Group Uses Cybercrime to Fund Espionage Operations. Retrieved May 3, 2024.', 'url': 'https://services.google.com/fh/files/misc/apt43-report-en.pdf'}, {'source_name': 'Unit42 BabyShark Feb 2019', 'description': 'Unit 42. (2019, February 22). New BabyShark Malware Targets U.S. National Security Think Tanks. Retrieved October 7, 2019.', 'url': 'https://unit42.paloaltonetworks.com/new-babyshark-malware-targets-u-s-national-security-think-tanks/'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],3.2.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2.0,"['BabyShark', 'LATEOP']",False,,['Windows'],True
malware,2.1,malware--d18cb958-f4ad-4fb3-bb4f-e8994d206550,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2021-03-11T15:06:57.934Z,2024-04-11T00:27:30.199Z,Penquin,[Penquin](https://attack.mitre.org/software/S0587) is a remote access trojan (RAT) with multiple versions used by [Turla](https://attack.mitre.org/groups/G0010) to target Linux systems since at least 2014.(Citation: Kaspersky Turla Penquin December 2014)(Citation: Leonardo Turla Penquin May 2020),"[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0587', 'external_id': 'S0587'}, {'source_name': 'Penquin 2.0', 'description': '(Citation: Leonardo Turla Penquin May 2020)'}, {'source_name': 'Penquin_x64', 'description': '(Citation: Leonardo Turla Penquin May 2020)'}, {'source_name': 'Kaspersky Turla Penquin December 2014', 'description': 'Baumgartner, K. and Raiu, C. (2014, December 8). The ‘Penquin’ Turla. Retrieved March 11, 2021.', 'url': 'https://securelist.com/the-penquin-turla-2/67962/'}, {'source_name': 'Leonardo Turla Penquin May 2020', 'description': 'Leonardo. (2020, May 29). MALWARE TECHNICAL INSIGHT TURLA “Penquin_x64”. Retrieved March 11, 2021.', 'url': 'https://www.leonardo.com/documents/20142/10868623/Malware+Technical+Insight+_Turla+%E2%80%9CPenquin_x64%E2%80%9D.pdf'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],3.2.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.2,"['Penquin', 'Penquin 2.0', 'Penquin_x64']",False,"[""Silvio La Porta, @LDO_CyberSec, Leonardo's Cyber Security Division"", ""Antonio Villani, @LDO_CyberSec, Leonardo's Cyber Security Division"", ""Nino Verde, @LDO_CyberSec, Leonardo's Cyber Security Division""]",['Linux'],True
malware,2.1,malware--d186c1d6-e3ac-4c3d-a534-9ddfeb8c57bb,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2018-10-17T00:14:20.652Z,2024-09-04T21:38:11.979Z,DDKONG,[DDKONG](https://attack.mitre.org/software/S0255) is a malware sample that was part of a campaign by [Rancor](https://attack.mitre.org/groups/G0075). [DDKONG](https://attack.mitre.org/software/S0255) was first seen used in February 2017. (Citation: Rancor Unit42 June 2018),"[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0255', 'external_id': 'S0255'}, {'source_name': 'Rancor Unit42 June 2018', 'description': 'Ash, B., et al. (2018, June 26). RANCOR: Targeted Attacks in South East Asia Using PLAINTEE and DDKONG Malware Families. Retrieved July 2, 2018.', 'url': 'https://researchcenter.paloaltonetworks.com/2018/06/unit42-rancor-targeted-attacks-south-east-asia-using-plaintee-ddkong-malware-families/'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],3.2.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.0,['DDKONG'],False,,,True
malware,2.1,malware--d1531eaa-9e17-473e-a680-3298469662c3,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2019-04-23T18:41:36.914Z,2020-03-30T15:23:53.711Z,CoinTicker,[CoinTicker](https://attack.mitre.org/software/S0369) is a malicious application that poses as a cryptocurrency price ticker and installs components of the open source backdoors EvilOSX and EggShell.(Citation: CoinTicker 2019),"[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0369', 'external_id': 'S0369'}, {'source_name': 'CoinTicker 2019', 'description': 'Thomas Reed. (2018, October 29). Mac cryptocurrency ticker app installs backdoors. Retrieved April 23, 2019.', 'url': 'https://blog.malwarebytes.com/threat-analysis/2018/10/mac-cryptocurrency-ticker-app-installs-backdoors/'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],2.1.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.1,['CoinTicker'],,"['Richie Cyrus, SpecterOps']",['macOS'],True
malware,2.1,malware--d1183cb9-258e-4f2f-8415-50ac8252c49e,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2018-10-17T00:14:20.652Z,2022-04-25T14:00:00.188Z,NDiskMonitor,[NDiskMonitor](https://attack.mitre.org/software/S0272) is a custom backdoor written in .NET that appears to be unique to [Patchwork](https://attack.mitre.org/groups/G0040). (Citation: TrendMicro Patchwork Dec 2017),"[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0272', 'external_id': 'S0272'}, {'source_name': 'NDiskMonitor', 'description': '(Citation: TrendMicro Patchwork Dec 2017)'}, {'source_name': 'TrendMicro Patchwork Dec 2017', 'description': 'Lunghi, D., et al. (2017, December). Untangling the Patchwork Cyberespionage Group. Retrieved July 10, 2018.', 'url': 'https://documents.trendmicro.com/assets/tech-brief-untangling-the-patchwork-cyberespionage-group.pdf'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],2.1.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.1,['NDiskMonitor'],,,['Windows'],True
malware,2.1,malware--d1008b78-960c-4b36-bdc4-39a734e1e4e3,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2024-02-09T19:21:04.773Z,2024-04-10T21:08:18.197Z,SLIGHTPULSE,[SLIGHTPULSE](https://attack.mitre.org/software/S1110) is a web shell that was used by [APT5](https://attack.mitre.org/groups/G1023) as early as 2020 including against Pulse Secure VPNs at US Defense Industrial Base (DIB) entities.(Citation: Mandiant Pulse Secure Zero-Day April 2021),"[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S1110', 'external_id': 'S1110'}, {'source_name': 'Mandiant Pulse Secure Zero-Day April 2021', 'description': 'Perez, D. et al. (2021, April 20). Check Your Pulse: Suspected APT Actors Leverage Authentication Bypass Techniques and Pulse Secure Zero-Day. Retrieved February 5, 2024.', 'url': 'https://www.mandiant.com/resources/blog/suspected-apt-actors-leverage-bypass-techniques-pulse-secure-zero-day'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],3.2.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.0,['SLIGHTPULSE'],False,,"['Network', 'Linux']",True
